subordinate	train	heroine.n.02
subordinate	train	inamorata.n.01
subordinate	train	jezebel.n.02
subordinate	train	jilt.n.01
subordinate	train	lady.n.01
subordinate	train	begum.n.01
subordinate	train	maenad.n.01
subordinate	train	maenad.n.02
subordinate	train	matriarch.n.01
subordinate	train	matriarch.n.02
subordinate	train	matron.n.03
subordinate	train	mestiza.n.01
subordinate	train	mistress.n.01
subordinate	train	concubine.n.01
subordinate	train	odalisque.n.01
subordinate	train	mother_figure.n.01
subordinate	train	nanny.n.01
subordinate	train	dry_nurse.n.01
subordinate	train	mammy.n.01
subordinate	train	wet_nurse.n.01
subordinate	train	nullipara.n.01
subordinate	train	nymph.n.03
subordinate	train	nymphet.n.01
subordinate	train	old_woman.n.01
subordinate	train	beldam.n.02
subordinate	train	granny.n.02
subordinate	train	hag.n.01
subordinate	train	mother.n.03
subordinate	train	prostitute.n.01
subordinate	train	call_girl.n.01
subordinate	train	camp_follower.n.01
subordinate	train	comfort_woman.n.01
subordinate	train	demimondaine.n.01
subordinate	train	streetwalker.n.01
subordinate	train	white_slave.n.01
subordinate	train	shiksa.n.01
subordinate	train	smasher.n.02
subordinate	train	sylph.n.01
subordinate	train	unmarried_woman.n.01
subordinate	train	signorina.n.01
subordinate	train	spinster.n.01
subordinate	train	vestal.n.01
subordinate	train	wac.n.01
subordinate	train	wave.n.09
subordinate	train	white_woman.n.01
subordinate	train	widow.n.01
subordinate	train	dowager.n.01
subordinate	train	war_widow.n.01
subordinate	train	wife.n.01
subordinate	train	battle-ax.n.02
subordinate	train	crown_princess.n.01
subordinate	train	first_lady.n.02
subordinate	train	golf_widow.n.01
subordinate	train	honest_woman.n.01
subordinate	train	housewife.n.01
subordinate	train	marchioness.n.01
subordinate	train	matron.n.01
subordinate	train	mayoress.n.01
subordinate	train	missus.n.01
subordinate	train	old_lady.n.01
subordinate	train	sheika.n.01
subordinate	train	signora.n.01
subordinate	train	trophy_wife.n.01
subordinate	train	uxor.n.01
subordinate	train	vicereine.n.01
subordinate	train	viscountess.n.01
subordinate	train	wonder_woman.n.01
subordinate	train	yellow_woman.n.01
subordinate	train	woman.n.02
subordinate	train	fiduciary.n.01
subordinate	train	administrator.n.02
subordinate	train	conservator.n.02
subordinate	train	executor.n.01
subordinate	train	executrix.n.01
subordinate	train	liquidator.n.02
subordinate	train	steward.n.01
subordinate	train	chamberlain.n.03
subordinate	train	trustee.n.01
subordinate	train	first-rater.n.01
subordinate	train	follower.n.01
subordinate	train	camp_follower.n.02
subordinate	train	cartesian.n.01
subordinate	train	cultist.n.01
subordinate	train	cultist.n.02
subordinate	train	disciple.n.01
subordinate	train	absolutist.n.01
subordinate	train	amoralist.n.01
subordinate	train	animist.n.01
subordinate	train	antinomian.n.01
subordinate	train	apostle.n.03
subordinate	train	aristotelian.n.01
subordinate	train	arminian.n.01
subordinate	train	bahai.n.01
subordinate	train	clericalist.n.01
subordinate	train	donatist.n.01
subordinate	train	druze.n.01
subordinate	train	dualist.n.01
subordinate	train	hinayanist.n.01
subordinate	train	hussite.n.01
subordinate	train	ismaili.n.01
subordinate	train	jainist.n.01
subordinate	train	lamaist.n.01
subordinate	train	lutheran.n.01
subordinate	train	mahayanist.n.01
subordinate	train	mahdist.n.01
subordinate	train	manichaean.n.01
subordinate	train	mithraist.n.01
subordinate	train	monophysite.n.01
subordinate	train	neoplatonist.n.01
subordinate	train	rastafarian.n.01
subordinate	train	satanist.n.01
subordinate	train	shintoist.n.01
subordinate	train	sikh.n.01
subordinate	train	socinian.n.01
subordinate	train	tantrist.n.01
subordinate	train	taoist.n.01
subordinate	train	totalitarian.n.01
subordinate	train	trinitarian.n.01
subordinate	train	unitarian.n.01
subordinate	train	votary.n.03
subordinate	train	zen_buddhist.n.01
subordinate	train	zoroastrian.n.01
subordinate	train	fan.n.03
subordinate	train	aerophile.n.01
subordinate	train	aficionado.n.02
subordinate	train	amorist.n.01
subordinate	train	bacchant.n.02
subordinate	train	groupie.n.01
subordinate	train	metalhead.n.01
subordinate	train	flatterer.n.01
subordinate	train	sycophant.n.01
subordinate	train	apple_polisher.n.01
subordinate	train	goody-goody.n.01
subordinate	train	flunky.n.02
subordinate	train	pushover.n.01
subordinate	train	freudian.n.01
subordinate	train	hegelian.n.01
subordinate	train	inferior.n.01
subordinate	train	jacksonian.n.01
subordinate	train	janissary.n.01
subordinate	train	jeffersonian.n.01
subordinate	train	jungian.n.01
subordinate	train	keynesian.n.01
subordinate	train	lamarckian.n.01
subordinate	train	leech.n.02
subordinate	train	machiavellian.n.01
subordinate	train	mendelian.n.01
subordinate	train	mohammedan.n.01
subordinate	train	myrmidon.n.01
subordinate	train	nestorian.n.01
subordinate	train	newtonian.n.01
subordinate	train	regular.n.03
subordinate	train	respecter.n.01
subordinate	train	satellite.n.02
subordinate	train	sheep.n.03
subordinate	train	skinnerian.n.01
subordinate	train	stalinist.n.01
subordinate	train	submitter.n.01
subordinate	train	tagalong.n.01
subordinate	train	vassal.n.01
subordinate	train	wagnerian.n.01
subordinate	train	free_agent.n.02
subordinate	train	free-liver.n.01
subordinate	train	friend.n.01
subordinate	train	alter_ego.n.01
subordinate	train	amigo.n.01
subordinate	train	best_friend.n.01
subordinate	train	brother.n.04
subordinate	train	buddy.n.01
subordinate	train	cobber.n.01
subordinate	train	companion.n.01
subordinate	train	date.n.02
subordinate	train	blind_date.n.01
subordinate	train	playmate.n.01
subordinate	train	tovarich.n.01
subordinate	train	confidant.n.01
subordinate	train	confidante.n.01
subordinate	train	repository.n.02
subordinate	train	flatmate.n.01
subordinate	train	girlfriend.n.01
subordinate	train	light.n.08
subordinate	train	mate.n.08
subordinate	train	roommate.n.01
subordinate	train	schoolfriend.n.01
subordinate	train	fugitive.n.01
subordinate	train	gainer.n.01
subordinate	train	gainer.n.02
subordinate	train	gambler.n.01
subordinate	train	bettor.n.01
subordinate	train	caller.n.03
subordinate	train	taker.n.02
subordinate	train	bookmaker.n.02
subordinate	train	crapshooter.n.01
subordinate	train	croupier.n.01
subordinate	train	ex-gambler.n.01
subordinate	train	high_roller.n.02
subordinate	train	loser.n.03
subordinate	train	odds-maker.n.01
subordinate	train	shooter.n.03
subordinate	train	speculator.n.02
subordinate	train	hedger.n.02
subordinate	train	operator.n.05
subordinate	train	scalper.n.01
subordinate	train	tout.n.01
subordinate	train	venture_capitalist.n.01
subordinate	train	sporting_man.n.01
subordinate	train	edwardian.n.01
subordinate	train	winner.n.02
subordinate	train	prize_winner.n.01
subordinate	train	gatekeeper.n.01
subordinate	train	gatherer.n.01
subordinate	train	gemini.n.01
subordinate	train	gentile.n.02
subordinate	train	good_guy.n.01
subordinate	train	good_person.n.01
subordinate	train	benefactor.n.01
subordinate	train	benefactress.n.01
subordinate	train	bondsman.n.02
subordinate	train	donor.n.01
subordinate	train	abnegator.n.01
subordinate	train	almsgiver.n.01
subordinate	train	indian_giver.n.01
subordinate	train	philanthropist.n.01
subordinate	train	settlor.n.01
subordinate	train	subscriber.n.03
subordinate	train	subsidizer.n.01
subordinate	train	tipper.n.01
subordinate	train	donor.n.02
subordinate	train	blood_donor.n.01
subordinate	train	universal_donor.n.01
subordinate	train	organ_donor.n.01
subordinate	train	fairy_godmother.n.01
subordinate	train	good_samaritan.n.01
subordinate	train	humanitarian.n.01
subordinate	train	liberator.n.01
subordinate	train	emancipator.n.01
subordinate	train	obliger.n.01
subordinate	train	offerer.n.01
subordinate	train	patron.n.03
subordinate	train	angel.n.03
subordinate	train	godfather.n.02
subordinate	train	godparent.n.01
subordinate	train	godfather.n.01
subordinate	train	godmother.n.01
subordinate	train	guarantor.n.01
subordinate	train	patroness.n.01
subordinate	train	tower_of_strength.n.01
subordinate	train	provider.n.02
subordinate	train	savior.n.02
subordinate	train	messiah.n.01
subordinate	train	sparer.n.01
subordinate	train	uncle.n.02
subordinate	train	brick.n.02
subordinate	train	giver.n.01
subordinate	train	good_egg.n.01
subordinate	train	mensch.n.01
subordinate	train	plaster_saint.n.01
subordinate	train	rock.n.04
subordinate	train	saint.n.02
subordinate	train	buddha.n.02
subordinate	train	fakir.n.01
subordinate	train	dervish.n.01
subordinate	train	whirling_dervish.n.01
subordinate	train	square_shooter.n.01
subordinate	train	sweetheart.n.02
subordinate	train	trouper.n.01
subordinate	train	granter.n.01
subordinate	train	grantor.n.01
subordinate	train	alienor.n.01
subordinate	train	greeter.n.01
subordinate	train	grinner.n.01
subordinate	train	groaner.n.01
subordinate	train	grunter.n.01
subordinate	train	guesser.n.01
subordinate	train	handicapped_person.n.01
subordinate	train	amnesic.n.01
subordinate	train	aphasic.n.01
subordinate	train	hemiplegic.n.01
subordinate	train	paralytic.n.01
subordinate	train	paretic.n.01
subordinate	train	spastic.n.01
subordinate	train	paraplegic.n.01
subordinate	train	quadriplegic.n.01
subordinate	train	hater.n.01
subordinate	train	abominator.n.01
subordinate	train	anglophobe.n.01
subordinate	train	anti-semite.n.01
subordinate	train	francophobe.n.01
subordinate	train	heterosexual.n.01
subordinate	train	fucker.n.01
subordinate	train	homosexual.n.01
subordinate	train	gay_man.n.01
subordinate	train	closet_queen.n.01
subordinate	train	fagot.n.01
subordinate	train	lesbian.n.01
subordinate	train	butch.n.01
subordinate	train	homunculus.n.02
subordinate	train	hope.n.04
subordinate	train	white_hope.n.01
subordinate	train	hoper.n.01
subordinate	train	huddler.n.02
subordinate	train	hugger.n.01
subordinate	train	immune.n.01
subordinate	train	carrier.n.09
subordinate	train	individualist.n.01
subordinate	train	dropout.n.02
subordinate	train	loner.n.01
subordinate	train	hermit.n.02
subordinate	train	mugwump.n.02
subordinate	train	night_owl.n.01
subordinate	train	nudist.n.01
subordinate	train	withdrawer.n.02
subordinate	train	inhabitant.n.01
subordinate	train	alsatian.n.01
subordinate	train	american.n.01
subordinate	train	african-american.n.01
subordinate	train	alabaman.n.01
subordinate	train	alaskan.n.01
subordinate	train	alaska_native.n.01
subordinate	train	anglo-american.n.01
subordinate	train	appalachian.n.01
subordinate	train	arizonan.n.01
subordinate	train	arkansan.n.01
subordinate	train	asian_american.n.01
subordinate	train	bay_stater.n.01
subordinate	train	bostonian.n.01
subordinate	train	californian.n.01
subordinate	train	carolinian.n.01
subordinate	train	coloradan.n.01
subordinate	train	connecticuter.n.01
subordinate	train	creole.n.02
subordinate	train	delawarean.n.01
subordinate	train	floridian.n.01
subordinate	train	franco-american.n.01
subordinate	train	georgian.n.01
subordinate	train	german_american.n.01
subordinate	train	hawaiian.n.02
subordinate	train	native_hawaiian.n.01
subordinate	train	idahoan.n.01
subordinate	train	illinoisan.n.01
subordinate	train	indianan.n.01
subordinate	train	iowan.n.01
subordinate	train	kansan.n.01
subordinate	train	kentuckian.n.01
subordinate	train	louisianan.n.01
subordinate	train	mainer.n.01
subordinate	train	marylander.n.01
subordinate	train	michigander.n.01
subordinate	train	minnesotan.n.01
subordinate	train	mississippian.n.02
subordinate	train	missourian.n.01
subordinate	train	montanan.n.01
subordinate	train	nebraskan.n.01
subordinate	train	nevadan.n.01
subordinate	train	new_englander.n.01
subordinate	train	new_hampshirite.n.01
subordinate	train	new_jerseyan.n.01
subordinate	train	new_mexican.n.01
subordinate	train	new_yorker.n.01
subordinate	train	east-sider.n.01
subordinate	train	west-sider.n.01
subordinate	train	nisei.n.01
subordinate	train	north_carolinian.n.01
subordinate	train	north_dakotan.n.01
subordinate	train	ohioan.n.01
subordinate	train	oklahoman.n.01
subordinate	train	oregonian.n.01
subordinate	train	pennsylvanian.n.02
subordinate	train	puerto_rican.n.01
subordinate	train	rhode_islander.n.01
subordinate	train	south_carolinian.n.01
subordinate	train	south_dakotan.n.01
subordinate	train	southerner.n.01
subordinate	train	confederate.n.01
subordinate	train	confederate_soldier.n.01
subordinate	train	bushwhacker.n.02
subordinate	train	rebel.n.01
subordinate	train	good_old_boy.n.01
subordinate	train	spanish_american.n.01
subordinate	train	criollo.n.01
subordinate	train	tennessean.n.01
subordinate	train	texan.n.01
subordinate	train	tory.n.01
subordinate	train	utahan.n.01
subordinate	train	vermonter.n.01
subordinate	train	virginian.n.01
subordinate	train	washingtonian.n.01
subordinate	train	washingtonian.n.02
subordinate	train	west_virginian.n.01
subordinate	train	wisconsinite.n.01
subordinate	train	wyomingite.n.01
subordinate	train	yankee.n.01
subordinate	train	federal.n.01
subordinate	train	yankee.n.03
subordinate	train	american.n.03
subordinate	train	creole.n.01
subordinate	train	latin_american.n.01
subordinate	train	spic.n.01
subordinate	train	transmigrante.n.01
subordinate	train	mesoamerican.n.01
subordinate	train	north_american.n.01
subordinate	train	bermudan.n.01
subordinate	train	canadian.n.01
subordinate	train	french_canadian.n.01
subordinate	train	acadian.n.01
subordinate	train	cajun.n.01
subordinate	train	canuck.n.01
subordinate	train	nova_scotian.n.01
subordinate	train	quebecois.n.01
subordinate	train	central_american.n.01
subordinate	train	costa_rican.n.01
subordinate	train	guatemalan.n.01
subordinate	train	honduran.n.01
subordinate	train	mexican.n.01
subordinate	train	chicano.n.01
subordinate	train	greaser.n.01
subordinate	train	mexican-american.n.01
subordinate	train	nicaraguan.n.01
subordinate	train	contra.n.01
subordinate	train	panamanian.n.01
subordinate	train	south_american.n.01
subordinate	train	argentinian.n.01
subordinate	train	bolivian.n.01
subordinate	train	brazilian.n.01
subordinate	train	carioca.n.01
subordinate	train	chilean.n.01
subordinate	train	colombian.n.01
subordinate	train	ecuadorian.n.01
subordinate	train	guyanese.n.01
subordinate	train	paraguayan.n.01
subordinate	train	peruvian.n.01
subordinate	train	salvadoran.n.01
subordinate	train	uruguayan.n.01
subordinate	train	venezuelan.n.01
subordinate	train	west_indian.n.01
subordinate	train	anguillan.n.01
subordinate	train	antiguan.n.01
subordinate	train	bahamian.n.01
subordinate	train	barbadian.n.01
subordinate	train	cuban.n.01
subordinate	train	dominican.n.02
subordinate	train	grenadian.n.01
subordinate	train	haitian.n.01
subordinate	train	jamaican.n.01
subordinate	train	montserratian.n.01
subordinate	train	tobagonian.n.01
subordinate	train	asian.n.01
subordinate	train	afghan.n.02
subordinate	train	kafir.n.02
subordinate	train	pathan.n.01
subordinate	train	altaic.n.01
subordinate	train	tungusic.n.01
subordinate	train	manchu.n.01
subordinate	train	tungus.n.01
subordinate	train	armenian.n.01
subordinate	train	bangladeshi.n.01
subordinate	train	bengali.n.01
subordinate	train	bhutanese.n.01
subordinate	train	burmese.n.01
subordinate	train	byzantine.n.01
subordinate	train	cambodian.n.01
subordinate	train	khmer.n.02
subordinate	train	chinese.n.02
subordinate	train	boxer.n.03
subordinate	train	chink.n.01
subordinate	train	hakka.n.01
subordinate	train	mandarin.n.04
subordinate	train	coolie.n.01
subordinate	train	east_indian.n.01
subordinate	train	eurasian.n.01
subordinate	train	hindu.n.01
subordinate	train	brahman.n.02
subordinate	train	smarta.n.01
subordinate	train	kshatriya.n.01
subordinate	train	rajput.n.01
subordinate	train	shudra.n.01
subordinate	train	vaisya.n.01
subordinate	train	hmong.n.01
subordinate	train	iberian.n.01
subordinate	train	indian.n.02
subordinate	train	assamese.n.01
subordinate	train	dravidian.n.01
subordinate	train	badaga.n.01
subordinate	train	gadaba.n.01
subordinate	train	gond.n.01
subordinate	train	kanarese.n.01
subordinate	train	kolam.n.01
subordinate	train	kota.n.01
subordinate	train	kui.n.01
subordinate	train	malto.n.01
subordinate	train	savara.n.01
subordinate	train	tamil.n.01
subordinate	train	telugu.n.01
subordinate	train	toda.n.01
subordinate	train	tulu.n.01
subordinate	train	gujarati.n.01
subordinate	train	gypsy.n.02
subordinate	train	gitana.n.01
subordinate	train	gitano.n.01
subordinate	train	jawan.n.01
subordinate	train	kashmiri.n.01
subordinate	train	maratha.n.01
subordinate	train	oriya.n.01
subordinate	train	punjabi.n.01
subordinate	train	indonesian.n.01
subordinate	train	javanese.n.01
subordinate	train	papuan.n.01
subordinate	train	sumatran.n.01
subordinate	train	irani.n.01
subordinate	train	farsi.n.01
subordinate	train	iraqi.n.01
subordinate	train	hajji.n.01
subordinate	train	israeli.n.01
subordinate	train	sabra.n.01
subordinate	train	israelite.n.01
subordinate	train	samaritan.n.01
subordinate	train	japanese.n.01
subordinate	train	geisha.n.01
subordinate	train	jap.n.01
subordinate	train	ryukyuan.n.01
subordinate	train	shogun.n.01
subordinate	train	jordanian.n.01
subordinate	train	kazakhstani.n.01
subordinate	train	korean.n.01
subordinate	train	north_korean.n.01
subordinate	train	south_korean.n.01
subordinate	train	kurd.n.01
subordinate	train	peshmerga.n.01
subordinate	train	kuwaiti.n.01
subordinate	train	lao.n.01
subordinate	train	lebanese.n.01
subordinate	train	malay.n.01
subordinate	train	malaysian.n.01
subordinate	train	bornean.n.01
subordinate	train	bruneian.n.01
subordinate	train	sabahan.n.01
subordinate	train	sarawakian.n.01
subordinate	train	maldivian.n.01
subordinate	train	mongoloid.n.01
subordinate	train	nepalese.n.01
subordinate	train	gurkha.n.02
subordinate	train	oriental.n.01
subordinate	train	evenki.n.01
subordinate	train	gook.n.02
subordinate	train	mongol.n.01
subordinate	train	khalkha.n.01
subordinate	train	tatar.n.01
subordinate	train	yellow_man.n.01
subordinate	train	yellow_woman.n.01
subordinate	train	pakistani.n.01
subordinate	train	brahui.n.01
subordinate	train	sindhi.n.01
subordinate	train	parthian.n.01
subordinate	train	sherpa.n.01
subordinate	train	singaporean.n.01
subordinate	train	sinhalese.n.01
subordinate	train	sri_lankan.n.01
subordinate	train	syrian.n.01
subordinate	train	damascene.n.01
subordinate	train	taiwanese.n.01
subordinate	train	tajik.n.01
subordinate	train	thai.n.01
subordinate	train	tibetan.n.02
subordinate	train	timorese.n.01
subordinate	train	trojan.n.01
subordinate	train	turki.n.01
subordinate	train	azerbaijani.n.01
subordinate	train	chuvash.n.01
subordinate	train	karakalpak.n.01
subordinate	train	kazak.n.01
subordinate	train	kirghiz.n.01
subordinate	train	turk.n.01
subordinate	train	effendi.n.01
subordinate	train	ottoman.n.01
subordinate	train	turkoman.n.01
subordinate	train	uighur.n.01
subordinate	train	uzbek.n.01
subordinate	train	yakut.n.01
subordinate	train	vietnamese.n.01
subordinate	train	australian.n.01
subordinate	train	aborigine.n.02
subordinate	train	austronesian.n.01
subordinate	train	nauruan.n.01
subordinate	train	polynesian.n.01
subordinate	train	fijian.n.01
subordinate	train	samoan.n.01
subordinate	train	tahitian.n.01
subordinate	train	tongan.n.01
subordinate	train	borderer.n.01
subordinate	train	cottager.n.01
subordinate	train	easterner.n.01
subordinate	train	european.n.01
subordinate	train	albanian.n.01
subordinate	train	andorran.n.01
subordinate	train	angle.n.03
subordinate	train	austrian.n.01
subordinate	train	balkan.n.01
subordinate	train	basque.n.01
subordinate	train	belgian.n.01
subordinate	train	fleming.n.03
subordinate	train	walloon.n.01
subordinate	train	bohemian.n.02
subordinate	train	britisher.n.01
subordinate	train	english_person.n.01
subordinate	train	anglo-indian.n.01
subordinate	train	anglo-saxon.n.01
subordinate	train	anglo-saxon.n.02
subordinate	train	brummie.n.01
subordinate	train	cantabrigian.n.01
subordinate	train	englishman.n.01
subordinate	train	burgess.n.02
subordinate	train	cornishman.n.01
subordinate	train	jacobean.n.01
subordinate	train	limey.n.01
subordinate	train	tory.n.02
subordinate	train	whig.n.01
subordinate	train	englishwoman.n.01
subordinate	train	cornishwoman.n.01
subordinate	train	geordie.n.01
subordinate	train	hanoverian.n.02
subordinate	train	lancastrian.n.01
subordinate	train	lancastrian.n.02
subordinate	train	liverpudlian.n.01
subordinate	train	londoner.n.01
subordinate	train	cockney.n.01
subordinate	train	mackem.n.01
subordinate	train	mancunian.n.01
subordinate	train	oxonian.n.01
subordinate	train	pommy.n.01
subordinate	train	sassenach.n.01
subordinate	train	tyke.n.01
subordinate	train	patrial.n.01
subordinate	train	bulgarian.n.01
subordinate	train	byelorussian.n.01
subordinate	train	celt.n.01
subordinate	train	briton.n.02
subordinate	train	gael.n.01
subordinate	train	gaul.n.02
subordinate	train	galatian.n.01
subordinate	train	cretan.n.01
subordinate	train	minoan.n.01
subordinate	train	cypriot.n.01
subordinate	train	czech.n.01
subordinate	train	czechoslovakian.n.01
subordinate	train	dalmatian.n.01
subordinate	train	dane.n.01
subordinate	train	zealander.n.01
subordinate	train	eurafrican.n.01
subordinate	train	eurasian.n.01
subordinate	train	finn.n.01
subordinate	train	frank.n.01
subordinate	train	salian_frank.n.01
subordinate	train	frenchman.n.01
subordinate	train	angevin.n.01
subordinate	train	breton.n.01
subordinate	train	frog.n.02
subordinate	train	norman.n.03
subordinate	train	parisian.n.01
subordinate	train	parisienne.n.01
subordinate	train	savoyard.n.02
subordinate	train	german.n.01
subordinate	train	bavarian.n.01
subordinate	train	berliner.n.01
subordinate	train	west_berliner.n.01
subordinate	train	east_german.n.01
subordinate	train	kraut.n.01
subordinate	train	prussian.n.01
subordinate	train	junker.n.01
subordinate	train	teuton.n.01
subordinate	train	gibraltarian.n.01
subordinate	train	grecian.n.01
subordinate	train	greek.n.02
subordinate	train	achaean.n.01
subordinate	train	aeolian.n.01
subordinate	train	arcadian.n.01
subordinate	train	argive.n.01
subordinate	train	athenian.n.01
subordinate	train	corinthian.n.02
subordinate	train	dorian.n.01
subordinate	train	ephesian.n.01
subordinate	train	ionian.n.01
subordinate	train	laconian.n.01
subordinate	train	lesbian.n.02
subordinate	train	mycenaen.n.01
subordinate	train	spartan.n.01
subordinate	train	theban.n.02
subordinate	train	thessalian.n.01
subordinate	train	thessalonian.n.01
subordinate	train	hungarian.n.01
subordinate	train	iberian.n.02
subordinate	train	icelander.n.01
subordinate	train	irish_person.n.01
subordinate	train	dubliner.n.01
subordinate	train	irishman.n.01
subordinate	train	paddy.n.01
subordinate	train	irishwoman.n.01
subordinate	train	italian.n.01
subordinate	train	etruscan.n.01
subordinate	train	florentine.n.01
subordinate	train	genoese.n.01
subordinate	train	milanese.n.01
subordinate	train	neapolitan.n.01
subordinate	train	neopolitan.n.01
subordinate	train	oscan.n.01
subordinate	train	roman.n.01
subordinate	train	sabine.n.02
subordinate	train	samnite.n.01
subordinate	train	sardinian.n.01
subordinate	train	sicilian.n.01
subordinate	train	mafioso.n.01
subordinate	train	tuscan.n.01
subordinate	train	venetian.n.01
subordinate	train	wop.n.01
subordinate	train	jute.n.02
subordinate	train	lapp.n.01
subordinate	train	latvian.n.01
subordinate	train	livonian.n.01
subordinate	train	liechtensteiner.n.01
subordinate	train	lithuanian.n.01
subordinate	train	lombard.n.01
subordinate	train	luxemburger.n.01
subordinate	train	macedonian.n.01
subordinate	train	philippian.n.01
subordinate	train	maltese.n.01
subordinate	train	monegasque.n.01
subordinate	train	netherlander.n.01
subordinate	train	norwegian.n.01
subordinate	train	pole.n.02
subordinate	train	polack.n.01
subordinate	train	portuguese.n.02
subordinate	train	roman.n.02
subordinate	train	palatine.n.01
subordinate	train	romanian.n.01
subordinate	train	sahib.n.01
subordinate	train	memsahib.n.01
subordinate	train	san_marinese.n.01
subordinate	train	saxon.n.01
subordinate	train	west_saxon.n.01
subordinate	train	scandinavian.n.01
subordinate	train	berserker.n.01
subordinate	train	viking.n.01
subordinate	train	scot.n.01
subordinate	train	glaswegian.n.01
subordinate	train	highlander.n.02
subordinate	train	lowlander.n.01
subordinate	train	scotswoman.n.01
subordinate	train	slovak.n.01
subordinate	train	slovene.n.01
subordinate	train	slovenian.n.01
subordinate	train	spaniard.n.01
subordinate	train	castillian.n.01
subordinate	train	catalan.n.01
subordinate	train	swede.n.01
subordinate	train	teuton.n.02
subordinate	train	goth.n.02
subordinate	train	ostrogoth.n.01
subordinate	train	visigoth.n.01
subordinate	train	thracian.n.01
subordinate	train	tyrolean.n.01
subordinate	train	ukranian.n.01
subordinate	train	welshman.n.01
subordinate	train	yugoslav.n.01
subordinate	train	galilean.n.01
subordinate	train	hittite.n.01
subordinate	train	islander.n.01
subordinate	train	landlubber.n.01
subordinate	train	latin.n.02
subordinate	train	liver.n.04
subordinate	train	marcher.n.01
subordinate	train	nazarene.n.03
subordinate	train	new_zealander.n.01
subordinate	train	northerner.n.01
subordinate	train	numidian.n.01
subordinate	train	occidental.n.01
subordinate	train	philistine.n.02
subordinate	train	phrygian.n.01
subordinate	train	colossian.n.01
subordinate	train	plainsman.n.01
subordinate	train	resident.n.01
subordinate	train	alexandrian.n.01
subordinate	train	coaster.n.01
subordinate	train	colonial.n.01
subordinate	train	dalesman.n.01
subordinate	train	housemate.n.01
subordinate	train	inmate.n.01
subordinate	train	metropolitan.n.02
subordinate	train	outlier.n.01
subordinate	train	owner-occupier.n.01
subordinate	train	sojourner.n.01
subordinate	train	stater.n.02
subordinate	train	suburbanite.n.01
subordinate	train	tenant.n.03
subordinate	train	townsman.n.02
subordinate	train	townee.n.01
subordinate	train	townie.n.01
subordinate	train	tellurian.n.01
subordinate	train	trinidadian.n.01
subordinate	train	villager.n.01
subordinate	train	westerner.n.01
subordinate	train	innocent.n.01
subordinate	train	boy_scout.n.02
subordinate	train	lamb.n.04
subordinate	train	naif.n.01
subordinate	train	virgin.n.01
subordinate	train	insured.n.01
subordinate	train	intellectual.n.01
subordinate	train	alchemist.n.01
subordinate	train	anomalist.n.01
subordinate	train	aphorist.n.01
subordinate	train	bel_esprit.n.01
subordinate	train	clever_dick.n.01
subordinate	train	decoder.n.01
subordinate	train	cryptanalyst.n.01
subordinate	train	egghead.n.01
subordinate	train	exponent.n.02
subordinate	train	expositor.n.01
subordinate	train	genius.n.01
subordinate	train	prodigy.n.01
subordinate	train	boy_wonder.n.01
subordinate	train	child_prodigy.n.01
subordinate	train	girl_wonder.n.01
subordinate	train	highbrow.n.01
subordinate	train	mentor.n.01
subordinate	train	sage.n.01
subordinate	train	hakham.n.01
subordinate	train	mahatma.n.01
subordinate	train	scholar.n.01
subordinate	train	academician.n.02
subordinate	train	alumnus.n.01
subordinate	train	ivy_leaguer.n.01
subordinate	train	old_boy.n.03
subordinate	train	arabist.n.01
subordinate	train	bibliographer.n.01
subordinate	train	bibliophile.n.01
subordinate	train	cabalist.n.03
subordinate	train	doctor.n.04
subordinate	train	goliard.n.01
subordinate	train	historian.n.01
subordinate	train	annalist.n.01
subordinate	train	art_historian.n.01
subordinate	train	chronicler.n.01
subordinate	train	humanist.n.01
subordinate	train	classicist.n.02
subordinate	train	latinist.n.01
subordinate	train	man_of_letters.n.01
subordinate	train	philologist.n.01
subordinate	train	initiate.n.02
subordinate	train	polymath.n.01
subordinate	train	islamist.n.01
subordinate	train	licentiate.n.01
subordinate	train	masorete.n.01
subordinate	train	master.n.08
subordinate	train	mujtihad.n.01
subordinate	train	musicologist.n.01
subordinate	train	pedant.n.01
subordinate	train	purist.n.01
subordinate	train	philomath.n.01
subordinate	train	philosopher.n.01
subordinate	train	cynic.n.02
subordinate	train	eclectic.n.01
subordinate	train	empiricist.n.01
subordinate	train	epistemologist.n.01
subordinate	train	esthetician.n.02
subordinate	train	ethicist.n.01
subordinate	train	existentialist.n.01
subordinate	train	gymnosophist.n.01
subordinate	train	libertarian.n.02
subordinate	train	mechanist.n.01
subordinate	train	moralist.n.01
subordinate	train	egalitarian.n.01
subordinate	train	elitist.n.01
subordinate	train	mandarin.n.02
subordinate	train	utilitarian.n.01
subordinate	train	nativist.n.01
subordinate	train	naturalist.n.01
subordinate	train	necessitarian.n.01
subordinate	train	calvinist.n.01
subordinate	train	huguenot.n.01
subordinate	train	fatalist.n.01
subordinate	train	nominalist.n.01
subordinate	train	pluralist.n.02
subordinate	train	popper.n.01
subordinate	train	pre-socratic.n.01
subordinate	train	realist.n.01
subordinate	train	pragmatist.n.01
subordinate	train	scholastic.n.02
subordinate	train	sophist.n.01
subordinate	train	stoic.n.01
subordinate	train	transcendentalist.n.01
subordinate	train	yogi.n.02
subordinate	train	postdoc.n.02
subordinate	train	reader.n.01
subordinate	train	bookworm.n.02
subordinate	train	renaissance_man.n.01
